none,phi4_ab1p_sg_batch,0,4333,82.34,daab_sketch_generator,,0,1930,failure,0.0,6263,daab922b,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,5139,97.45,bbbc_sketch_generator,,0,1765,failure,0.0,6904,bbbc166b,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4942,94.13,3816_sketch_generator,,0,2225,failure,0.0,7167,3816969a,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4687,89.33,ad89_sketch_generator,,0,2080,failure,0.0,6767,ad898405,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4807,93.89,d99a_sketch_generator,,0,1835,failure,0.0,6642,d99ad05c,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4383,92.21,8ced_sketch_generator,,0,2015,failure,0.0,6398,8ceda40f,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4747,99.2,1636_sketch_generator,,0,1865,failure,0.0,6612,16362157,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4268,90.2,a6ed_sketch_generator,,0,1740,failure,0.0,6008,a6ed650b,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4145,87.17,d27a_sketch_generator,,0,1780,failure,0.0,5925,d27a367f,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4176,80.28,0105_sketch_generator,,0,1765,failure,0.0,5941,01050e1d,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4650,88.62,9437_sketch_generator,,0,1670,failure,0.0,6320,9437f34c,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4869,92.95,3bef_sketch_generator,,0,2320,failure,0.0,7189,3bef6927,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4157,78.95,7f6d_sketch_generator,,0,1775,failure,0.0,5932,7f6dedf2,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4868,92.9,282e_sketch_generator,,0,1750,failure,0.0,6618,282e0ef3,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4949,96.39,2de1_sketch_generator,,0,1650,failure,0.0,6599,2de16b2e,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4381,86.35,a488_sketch_generator,,0,2165,failure,0.0,6546,a4887514,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4364,85.11,ba17_sketch_generator,,0,1610,failure,0.0,5974,ba1781fa,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4701,91.96,849b_sketch_generator,,0,1685,failure,0.0,6386,849bac74,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4764,91.01,f3cd_sketch_generator,,0,1720,failure,0.0,6484,f3cd0759,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4649,89.07,f174_sketch_generator,,0,1940,failure,0.0,6589,f1748c6f,sg,phi4-ab1
none,phi4_ab2p_psg_batch,0,1590,45.47,e138_py_sketch_generator,,0,630,success,0.0,2220,e13882a9,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,3190,62.2,767d_py_sketch_generator,,0,1260,success,0.0,4450,767d9b9a,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,3298,63.68,46cc_py_sketch_generator,,0,1260,success,0.0,4558,46cc780c,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,4090,77.08,087a_py_sketch_generator,,0,1575,failure,0.0,5665,087a568d,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,3830,74.06,5fc3_py_sketch_generator,,0,1575,failure,0.0,5405,5fc3c282,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,2332,46.07,476b_py_sketch_generator,,0,945,success,0.0,3277,476be3e3,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,2515,49.06,790b_py_sketch_generator,,0,945,success,0.0,3460,790b41a6,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,3288,64.32,9446_py_sketch_generator,,0,1260,success,0.0,4548,94467c65,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,4051,79.33,1d5c_py_sketch_generator,,0,1575,failure,0.0,5626,1d5c66f9,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,4332,85.0,c792_py_sketch_generator,,0,1575,failure,0.0,5907,c7926318,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,3762,74.25,a125_py_sketch_generator,,0,1575,failure,0.0,5337,a12545ac,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,964,19.02,9c6b_py_sketch_generator,,0,315,success,0.0,1279,9c6b24e1,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,1723,33.67,dce0_py_sketch_generator,,0,630,success,0.0,2353,dce02b87,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,1604,31.24,8d92_py_sketch_generator,,0,630,success,0.0,2234,8d92820b,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,2197,43.02,4ade_py_sketch_generator,,0,945,success,0.0,3142,4adeee9c,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,3409,66.47,8397_py_sketch_generator,,0,1260,success,0.0,4669,83975642,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,1513,29.32,3636_py_sketch_generator,,0,630,success,0.0,2143,3636a591,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,4143,77.83,5b89_py_sketch_generator,,0,1575,failure,0.0,5718,5b892587,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,1562,30.0,6a3b_py_sketch_generator,,0,630,success,0.0,2192,6a3b9770,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,3773,71.96,3506_py_sketch_generator,,0,1575,failure,0.0,5348,3506912a,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,939,18.05,0080_py_sketch_generator,,0,315,success,0.0,1254,0080a16b,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,816,15.57,665b_py_sketch_generator,,0,315,success,0.0,1131,665bbf7d,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,754,14.42,a32e_py_sketch_generator,,0,315,success,0.0,1069,a32e41e5,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,2296,43.91,6a5e_py_sketch_generator,,0,945,success,0.0,3241,6a5ed49e,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,631,12.05,20c5_py_sketch_generator,,0,315,success,0.0,946,20c595f6,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,2426,46.29,efab_py_sketch_generator,,0,945,success,0.0,3371,efab8847,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,4374,83.41,e7b8_py_sketch_generator,,0,1575,failure,0.0,5949,e7b80dc3,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,3824,72.87,91d9_py_sketch_generator,,0,1575,failure,0.0,5399,91d9d2c6,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,778,15.15,c231_py_sketch_generator,,0,315,success,0.0,1093,c231b07d,psg,phi4-ab2
none,phi4_ab2p_psg_batch,0,2457,47.81,6a9d_py_sketch_generator,,0,945,success,0.0,3402,6a9dc3fd,psg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5149,104.6,5db1_sketch_generator,,0,7707,failure,0.0,12856,5db19d02,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5129,103.77,0507_sketch_generator,,0,7462,failure,0.0,12591,050771ba,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4104,81.46,b324_sketch_generator,,0,7697,failure,0.0,11801,b324577f,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5070,103.13,f7e4_sketch_generator,,0,7642,failure,0.0,12712,f7e41afc,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4460,90.27,df37_sketch_generator,,0,7367,failure,0.0,11827,df37a7fb,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4282,82.37,284e_sketch_generator,,0,5132,failure,0.0,9414,284e0246,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4673,94.74,51a8_sketch_generator,,0,7417,failure,0.0,12090,51a834f4,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5165,105.77,7228_sketch_generator,,0,8087,failure,0.0,13252,72282cd0,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4818,98.88,f4ba_sketch_generator,,0,7607,failure,0.0,12425,f4ba5d75,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,3870,74.62,fcd2_sketch_generator,,0,5232,failure,0.0,9102,fcd2ca4c,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5294,108.18,7239_sketch_generator,,0,7722,failure,0.0,13016,72399db8,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4745,97.36,8dcf_sketch_generator,,0,7727,failure,0.0,12472,8dcf1a7b,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4785,97.26,f4ac_sketch_generator,,0,7632,failure,0.0,12417,f4ac4a93,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4941,100.02,fd92_sketch_generator,,0,7542,failure,0.0,12483,fd92b9d4,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4685,96.16,47e5_sketch_generator,,0,7507,failure,0.0,12192,47e59971,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4233,84.09,94ce_sketch_generator,,0,7412,failure,0.0,11645,94ce654f,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5083,103.96,10d2_sketch_generator,,0,7712,failure,0.0,12795,10d22820,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4337,83.92,7c74_sketch_generator,,0,5387,failure,0.0,9724,7c74f887,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5321,108.67,ba3a_sketch_generator,,0,7907,failure,0.0,13228,ba3a4d73,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4642,94.27,703e_sketch_generator,,0,7692,failure,0.0,12334,703eb1b0,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4164,84.07,8474_sketch_generator,,0,7922,failure,0.0,12086,8474815e,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4972,102.27,da1d_sketch_generator,,0,7842,failure,0.0,12814,da1d4e9d,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4618,95.64,8eb0_sketch_generator,,0,7747,failure,0.0,12365,8eb0fdd8,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4372,85.28,3c31_sketch_generator,,0,5527,failure,0.0,9899,3c316560,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5088,97.53,f426_sketch_generator,,0,5332,failure,0.0,10420,f426d024,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4471,90.32,f95f_sketch_generator,,0,7627,failure,0.0,12098,f95fa0c7,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4882,99.33,d983_sketch_generator,,0,7732,failure,0.0,12614,d9838875,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4345,88.29,12cd_sketch_generator,,0,7647,failure,0.0,11992,12cd6d40,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4793,96.96,dcf0_sketch_generator,,0,7577,failure,0.0,12370,dcf034d3,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4380,88.77,1111_sketch_generator,,0,7612,failure,0.0,11992,1111d90b,sg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,3762,69.57,57ef_tpu_sketch_generator,,0,1864,success,0.0,5626,57ef3d53,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,917,16.93,4655_tpu_sketch_generator,,0,466,success,0.0,1383,465520e2,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1907,35.5,6a28_tpu_sketch_generator,,0,932,success,0.0,2839,6a2811dd,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4828,89.21,43ce_tpu_sketch_generator,,0,2330,failure,0.0,7158,43ce3549,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,867,16.05,9086_tpu_sketch_generator,,0,466,success,0.0,1333,90863e6a,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4502,83.34,f3d6_tpu_sketch_generator,,0,2330,success,0.0,6832,f3d6f579,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1934,35.78,453a_tpu_sketch_generator,,0,932,success,0.0,2866,453a3b41,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1808,33.43,113a_tpu_sketch_generator,,0,932,success,0.0,2740,113a8492,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1701,31.4,ad40_tpu_sketch_generator,,0,932,success,0.0,2633,ad409230,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4668,86.19,5d06_tpu_sketch_generator,,0,2330,failure,0.0,6998,5d06b8cf,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,820,15.12,da66_tpu_sketch_generator,,0,466,success,0.0,1286,da665492,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4340,79.72,b130_tpu_sketch_generator,,0,2330,failure,0.0,6670,b130a139,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1850,34.1,e8de_tpu_sketch_generator,,0,932,success,0.0,2782,e8def055,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,3298,60.85,7dc3_tpu_sketch_generator,,0,1864,success,0.0,5162,7dc33cb9,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,803,14.83,c5a7_tpu_sketch_generator,,0,466,success,0.0,1269,c5a7bf89,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,3327,61.3,1beb_tpu_sketch_generator,,0,1864,success,0.0,5191,1beb1916,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,835,15.49,d119_tpu_sketch_generator,,0,466,success,0.0,1301,d1194222,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1995,37.06,72ae_tpu_sketch_generator,,0,932,success,0.0,2927,72aea9e2,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4827,89.54,224d_tpu_sketch_generator,,0,2330,success,0.0,7157,224d023f,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,3812,70.92,61a3_tpu_sketch_generator,,0,1864,success,0.0,5676,61a3ca35,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1081,20.19,fb9e_tpu_sketch_generator,,0,466,success,0.0,1547,fb9ed608,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,2561,47.22,d268_tpu_sketch_generator,,0,1398,success,0.0,3959,d2683298,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1776,32.79,7e1f_tpu_sketch_generator,,0,932,success,0.0,2708,7e1f8925,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4576,84.53,b25c_tpu_sketch_generator,,0,2330,failure,0.0,6906,b25c9897,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1735,32.23,a24e_tpu_sketch_generator,,0,932,success,0.0,2667,a24eff4d,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,2556,47.28,5e44_tpu_sketch_generator,,0,1398,success,0.0,3954,5e44fc5d,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,3622,67.2,04f0_tpu_sketch_generator,,0,1864,success,0.0,5486,04f0b860,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1010,18.86,ddfb_tpu_sketch_generator,,0,466,success,0.0,1476,ddfba499,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,809,15.0,fc55_tpu_sketch_generator,,0,466,success,0.0,1275,fc5568f3,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4553,84.32,429c_tpu_sketch_generator,,0,2330,success,0.0,6883,429c5c1b,tpusg,phi4-ab2
none,qwen2.5-coder:32b_ab1q_psg_batch,0,729,80.2,2757_py_sketch_generator,,0,152,success,0.0,881,275746f9,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,822,32.24,9b17_py_sketch_generator,,0,152,success,0.0,974,9b17d199,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,2812,110.35,6775_py_sketch_generator,,0,608,success,0.0,3420,67751551,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,716,28.08,0808_py_sketch_generator,,0,152,success,0.0,868,0808fece,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,1603,62.7,58e1_py_sketch_generator,,0,304,success,0.0,1907,58e1c9f4,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,765,30.08,3e62_py_sketch_generator,,0,152,success,0.0,917,3e620ac1,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,782,30.69,5f97_py_sketch_generator,,0,152,success,0.0,934,5f97f27c,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,2978,116.26,53fe_py_sketch_generator,,0,608,success,0.0,3586,53fef6c9,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,2113,82.71,7fd1_py_sketch_generator,,0,456,success,0.0,2569,7fd116a0,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,2135,83.62,5191_py_sketch_generator,,0,456,success,0.0,2591,5191c008,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,3605,141.04,7523_py_sketch_generator,,0,760,failure,0.0,4365,7523bd7d,psg,q32-ab1
none,qwen2.5-coder:32b_ab1q_psg_batch,0,3680,143.35,2cb8_py_sketch_generator,,0,760,failure,0.0,4440,2cb8a46e,psg,q32-ab1
