name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
2381_sketch_generator,2381b6a8,qwen2.5-coder:32b_b5b4_sg_batch,failure,163.78,15913,10147,5766,0.0,0,0,F,sg,qwen32
65cc_sketch_generator,65cc0b4b,qwen2.5-coder:32b_b5b4_sg_batch,failure,153.69,14780,9354,5426,0.0,0,0,F,sg,qwen32
3c40_sketch_generator,3c40d533,qwen2.5-coder:32b_b5b4_sg_batch,failure,163.91,15841,10071,5770,0.0,0,0,F,sg,qwen32
c3ee_sketch_generator,c3ee9576,qwen2.5-coder:32b_b5b4_sg_batch,failure,176.24,16336,10092,6244,0.0,0,0,F,sg,qwen32
e1d7_sketch_generator,e1d7ea8d,qwen2.5-coder:32b_b5b4_sg_batch,failure,171.31,15444,9356,6088,0.0,0,0,F,sg,qwen32
194e_sketch_generator,194e478a,qwen2.5-coder:32b_b5b4_sg_batch,failure,144.76,13702,8583,5119,0.0,0,0,F,sg,qwen32
b9b1_sketch_generator,b9b18b6c,qwen2.5-coder:32b_b5b4_sg_batch,failure,202.56,17311,10085,7226,0.0,0,0,F,sg,qwen32
4103_sketch_generator,410342fa,qwen2.5-coder:32b_b5b4_sg_batch,failure,167.72,15986,10087,5899,0.0,0,0,F,sg,qwen32
ec63_sketch_generator,ec63daed,qwen2.5-coder:32b_b5b4_sg_batch,failure,168.34,15235,9258,5977,0.0,0,0,F,sg,qwen32
c93b_tpu_sketch_generator,c93b6256,qwen2.5-coder:32b_b5b4_tpusg_batch,success,107.32,6381,2328,4053,0.0,0,0,F,tpusg,qwen32
3bf0_tpu_sketch_generator,3bf06d55,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,126.12,7874,3131,4743,0.0,0,0,F,tpusg,qwen32
fa8e_tpu_sketch_generator,fa8e2abd,qwen2.5-coder:32b_b5b4_tpusg_batch,success,80.23,4753,1736,3017,0.0,0,0,F,tpusg,qwen32
4f65_tpu_sketch_generator,4f6518af,qwen2.5-coder:32b_b5b4_tpusg_batch,success,47.67,2892,1103,1789,0.0,0,0,F,tpusg,qwen32
da6d_tpu_sketch_generator,da6d0a2e,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,129.27,8201,3351,4850,0.0,0,0,F,tpusg,qwen32
e068_tpu_sketch_generator,e06856ca,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,125.76,8098,3379,4719,0.0,0,0,F,tpusg,qwen32
639e_tpu_sketch_generator,639ea3a1,qwen2.5-coder:32b_b5b4_tpusg_batch,success,71.59,4426,1722,2704,0.0,0,0,F,tpusg,qwen32
90e3_tpu_sketch_generator,90e39d52,qwen2.5-coder:32b_b5b4_tpusg_batch,success,54.86,2990,1072,1918,0.0,0,0,F,tpusg,qwen32
ee92_tpu_sketch_generator,ee92957c,qwen2.5-coder:32b_b5b4_tpusg_batch,success,73.34,4330,1726,2604,0.0,0,0,F,tpusg,qwen32
6283_tpu_sketch_generator,6283b01e,qwen2.5-coder:32b_b5b4_tpusg_batch,success,47.92,2891,1081,1810,0.0,0,0,F,tpusg,qwen32
