name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
91_sg,91ec8372,gpt-4o_2172_sg,failure,61.81950876361084,13442,9038,4404,0.11124009,0.04519,0.06606,F,sg,gpt-4o
d2_sg,d2203b99,gpt-4o_2172_sg,failure,45.38672440460205,13239,9975,3264,0.098835,0.049875,0.04896,F,sg,gpt-4o
8f_sg,8fc5e89e,gpt-4o_2172_sg,success,72.77571108737183,12559,8607,3952,0.102315,0.043035,0.05928,F,sg,gpt-4o
bc_sg,bcc7f532,gpt-4o_2172_sg,failure,72.53782065875244,13232,9352,3880,0.10496,0.04675009,0.0582,F,sg,gpt-4o
5e_sg,5e6ed40c,gpt-4o_2172_sg,success,63.05647420855713,14091,10244,3847,0.108925,0.05122,0.057705,F,sg,gpt-4o
15_sg,15cb08f4,gpt-4o_2172_sg,failure,84.21858700814819,14310,10047,4263,0.11418,0.050235,0.063945,F,sg,gpt-4o
ff_sg,ff5f327c,gpt-4o_2172_sg,success,48.41174850564576,12326,8932,3394,0.09557,0.04466,0.05091,F,sg,gpt-4o
54_sg,54b2f9c1,gpt-4o_2172_sg,failure,65.18909836614989,11661,7834,3827,0.096575,0.03916009,0.057405,F,sg,gpt-4o
5c_sg,5c613e9b,gpt-4o_2172_sg,failure,54.59960183886718,15709,11998,3711,0.115655,0.05999,0.055665,F,sg,gpt-4o
dc_sg,dcc6a56d,gpt-4o_2172_sg,failure,68.54468020135498,13687,9380,4307,0.111504,0.0469,0.064605,F,sg,gpt-4o
25_sg,253593fb,gpt-4o_2172_sg,failure,57.87804504638671,16333,12263,4070,0.122365,0.061314,0.06105,F,sg,gpt-4o
61_sg,61fb3a8a,gpt-4o_2172_sg,failure,49.57345085961914,14665,11156,3509,0.108415,0.05577009,0.052635,F,sg,gpt-4o
84_sg,84c640b6,gpt-4o_2172_sg,success,29.724434893005373,7254,5375,1879,0.05506,0.026875,0.028185,F,sg,gpt-4o
0c_mc,0cda415f,g4o-m_1128_mc,failure,20.26034702319336,9068,7900,1168,0.0018858,0.001184,0.0007008,F,mc,gpt-4o-mini
2e_mc,2e36eabc,g4o-m_1128_mc,success,14.01117447290039,11228,10073,1155,0.00220395,0.001510940999,0.000693,F,mc,gpt-4o-mini
87_mc,8772aab0,g4o-m_1128_mc,success,8.425782573669434,3947,3442,505,0.0008193,0.0005163,0.000303,F,mc,gpt-4o-mini
ef_mc,ef88b426,g4o-m_1128_mc,success,6.395492321075439,2615,2170,445,0.0005925,0.0003255,0.000267,F,mc,gpt-4o-mini
b4_mc,b4da759c,g4o-m_1128_mc,success,3.0881626898498533,519,299,220,0.00017685,4.485e-05,0.000132,F,mc,gpt-4o-mini
b2_mc,b2accd73,g4o-m_1128_mc,success,9.0531938888855,3823,3414,409,0.000757409999,0.0005121,0.0002454,F,mc,gpt-4o-mini
66_mc,66ee9921,g4o-m_1128_mc,success,4.962651286193848,2555,2147,408,0.00056685,0.00032205,0.0002448,F,mc,gpt-4o-mini
66_mc,663a6462,g4o-m_1128_mc,failure,34.664507687683106,9487,8075,1412,0.00205845,0.001211240999,0.0008472,F,mc,gpt-4o-mini
36_mc,368d2a3f,g4o-m_1128_mc,success,8.730250643554687,3951,3436,515,0.0008244,0.0005154,0.000309,F,mc,gpt-4o-mini
b0_mc,b09483a7,g4o-m_1128_mc,success,12.839235083343508,6328,5441,887,0.00134835,0.00081615,0.0005322,F,mc,gpt-4o-mini
c3_mc,c3d2d929,g4o-m_1128_mc,success,3.0206099649047853,533,299,234,0.00018525,4.485e-05,0.0001404,F,mc,gpt-4o-mini
2a_mc,2aeb5359,g4o-m_1128_mc,failure,17.931787210754393,9322,7997,1325,0.00199455,0.001199540999,0.000794,F,mc,gpt-4o-mini
37_mc,376100b6,g4o-m_1128_mc,success,22.265292884887696,9800,8186,1614,0.0021963,0.0012279,0.0009684,F,mc,gpt-4o-mini
91_mc,913c0209,g4o-m_1128_mc,success,18.555740223663328,9945,8294,1651,0.0022347,0.0012441,0.0009906,F,mc,gpt-4o-mini
0d_mc,0d492976,g4o-m_1128_mc,success,4.497499339538575,533,299,234,0.00018525,4.485e-05,0.0001404,F,mc,gpt-4o-mini
09_mc,0909b7ef,g4o-m_1128_mc,failure,18.35904758544922,12801,11521,1280,0.00249615,0.00172815,0.000768,F,mc,gpt-4o-mini
fe_mc,fe030253,g4o-m_1128_mc,success,7.401046801849365,3926,3426,500,0.0008139,0.0005139,0.0003,F,mc,gpt-4o-mini
67_mc,6700fe59,g4o-m_1128_mc,success,5.960560640838622,3854,3397,457,0.00078375,0.00050955,0.0002742,F,mc,gpt-4o-mini
20_mc,20e1a021,g4o-m_1128_mc,success,6.979644398712158,2652,2192,460,0.0006048,0.000328709999,0.000276,F,mc,gpt-4o-mini
98_mc,9836a0cb,g4o-m_1128_mc,failure,23.94450998626709,9981,8290,1691,0.0022581,0.0012435,0.0010146,F,mc,gpt-4o-mini
5c_dp,5c77850d,g4o-m_1128_dp,success,74.5552726531372,18586,14040,4546,0.0048336,0.002106,0.0027276,F,dp,gpt-4o-mini
a2_dp,a2e9e5f1,g4o-m_1128_dp,success,113.37714802807618,27874,21448,6426,0.0070728,0.0032172,0.0038556,F,dp,gpt-4o-mini
3d_dp,3d57e52c,g4o-m_1128_dp,success,92.43358177996826,19308,14612,4696,0.0050094,0.0021918,0.0028176,F,dp,gpt-4o-mini
8c_dp,8cbdc248,g4o-m_1128_dp,success,82.86460775051879,18982,14014,4968,0.0050829,0.0021021,0.0029808,F,dp,gpt-4o-mini
79_dp,79547eb9,g4o-m_1128_dp,success,75.9299351743164,19126,14324,4802,0.0050298,0.002148509999,0.0028812,F,dp,gpt-4o-mini
4e_dp,4e205516,g4o-m_1128_dp,success,102.54309350601196,19404,14334,5070,0.0051921,0.0021501,0.003042,F,dp,gpt-4o-mini
dd_dp,ddcbf17c,g4o-m_1128_dp,success,70.6807896602478,17396,13686,3710,0.0042789,0.0020529,0.002225,F,dp,gpt-4o-mini
fb_dp,fb7f34f4,g4o-m_1128_dp,success,63.56793870516968,17518,13736,3782,0.004329509999,0.0020604,0.0022692,F,dp,gpt-4o-mini
05_dp,054627b5,g4o-m_1128_dp,success,100.16890295129394,18718,14002,4716,0.0049299,0.0021003,0.0028296,F,dp,gpt-4o-mini
25_dp,25f05669,g4o-m_1128_dp,failure,126.2889164917908,34920,28000,6920,0.008351,0.0042,0.004151,F,dp,gpt-4o-mini
d9_dp,d930534f,g4o-m_1128_dp,success,102.2866728916626,23230,18010,5220,0.0058335,0.0027015,0.003132,F,dp,gpt-4o-mini
cf_dp,cff03552,g4o-m_1128_dp,success,85.22794291302489,19012,14322,4690,0.004962209999,0.0021483,0.002814,F,dp,gpt-4o-mini
